,0
41199,founders
41200,reverend
41201,william
41202,barber
41203,said
41204,“you
41205,build
41206,movement
41207,momenti
41208,believe
41209,movementsmoral
41210,mondays
41211,fight
41212,15
41213,black
41214,lives
41215,matterare
41216,signs
41217,hope
41218,people
41219,going
41220,stand
41221,stand
41222,down”
41223,canada
41224,climate
41225,crisis
41226,pushing
41227,us
41228,put
41229,plans
41230,political
41231,transformation
41232,tight
41233,unyielding
41234,deadline
41235,powerful
41236,broad
41237,coalition
41238,called
41239,new
41240,york
41241,renews
41242,pushing
41243,hard
41244,state
41245,transition
41246,entirely
41247,renewable
41248,energy
41249,2050
41250,us
41251,states
41252,adopt
41253,kinds
41254,ambitious
41255,targets
41256,countries
41257,sweden
41258,instance
41259,target
41260,carbon
41261,neutrality
41262,2045
41263,trump
41264,tillerson’s
41265,nefarious
41266,efforts
41267,may
41268,insufficient
41269,tip
41270,planet
41271,climate
41272,chaos
41273,it’s
41274,becoming
41275,possible
41276,see
41277,genuine
41278,path
41279,forwardnew
41280,political
41281,formations
41282,inception
41283,marry
41284,fight
41285,economic
41286,fairness
41287,deep
41288,analysis
41289,racism
41290,misogyny
41291,used
41292,potent
41293,tools
41294,enforce
41295,system
41296,enriches
41297,already
41298,obscenely
41299,wealthy
41300,backs
41301,people
41302,planet
41303,formations
41304,could
41305,become
41306,home
41307,millions
41308,people
41309,engaging
41310,activism
41311,organizing
41312,first
41313,time
41314,knitting
41315,together
41316,multiracial
41317,intergenerational
41318,coalition
41319,bound
41320,common
41321,transformational
41322,project
41323,plans
41324,taking
41325,shape
41326,defeating
41327,trumpism
41328,wherever
41329,live
41330,go
41331,well
41332,beyond
41333,finding
41334,progressive
41335,savior
41336,run
41337,office
41338,offering
41339,person
41340,blind
41341,support
41342,instead
41343,communities
41344,movements
41345,uniting
41346,lay
41347,core
41348,policies
41349,politicians
41350,want
41351,support
41352,must
41353,endorse
41354,people’s
41355,platforms
41356,starting
41357,leadand
41358,politicians
41359,follow
41360,conclusion
41361,caring
41362,majority
41363,within
41364,reach
41365,hour
41366,calls
41367,optimism
41368,we’ll
41369,save
41370,pessimism
41371,better
41372,times
41373,
41374,jeanclaude
41375,servais
41376,opened
41377,book
41378,word
41379,shock
41380,
41381,since
41382,that’s
41383,great
41384,many
41385,people
41386,said
41387,felt
41388,election
41389,day
41390,i’ve
41391,reflected
41392,word
41393,past
41394,months
41395,writing
41396,started
41397,question
41398,accuracy
41399,context
41400,state
41401,shock
41402,produced
41403,story
41404,ruptured
41405,idea
41406,what’s
41407,going
41408,many
41409,ways
41410,explored
41411,pages
41412,trump
41413,rupture
41414,rather
41415,culminationthe
41416,logical
41417,end
41418,pointof
41419,great
41420,many
41421,dangerous
41422,stories
41423,culture
41424,telling
41425,long
41426,time
41427,greed
41428,good
41429,market
41430,rules
41431,money
41432,matters
41433,life
41434,white
41435,men
41436,better
41437,rest
41438,natural
41439,world
41440,us
41441,pillage
41442,vulnerable
41443,deserve
41444,fate
41445,one
41446,percent
41447,deserve
41448,golden
41449,towers
41450,anything
41451,public
41452,commonly
41453,held
41454,sinister
41455,worth
41456,protecting
41457,surrounded
41458,danger
41459,look
41460,alternative
41461,given
41462,stories
41463,many
41464,us
41465,part
41466,air
41467,breathe
41468,trump
41469,really
41470,shouldn’t
41471,come
41472,shock
41473,billionaire
41474,president
41475,boasts
41476,grab
41477,women
41478,genitals
41479,calling
41480,mexicans
41481,“rapists”
41482,jeering
41483,disabled
41484,logical
41485,expression
41486,culture
41487,grants
41488,indecent
41489,levels
41490,impunity
41491,ultrarich
41492,consumed
41493,winnertakeall
41494,competition
41495,grounded
41496,dominancebased
41497,logic
41498,every
41499,level
41500,expecting
41501,indeed
41502,many
41503,directly
41504,touched
41505,underbelly
41506,western
41507,racism
41508,misogyny
41509,expecting
41510,long
41511,time
41512,maybe
41513,emotion
41514,beneath
41515,calling
41516,shock
41517,really
41518,accurately
41519,horror
41520,specifically
41521,horror
41522,recognition
41523,feel
41524,read
41525,effective
41526,dystopian
41527,fiction
41528,watch
41529,good
41530,dystopian
41531,films
41532,stories
41533,genre
41534,take
41535,current
41536,trends
41537,follow
41538,obvious
41539,conclusionand
41540,use
41541,conclusion
41542,hold
41543,mirror
41544,ask
41545,like
41546,see
41547,really
41548,want
41549,continue
41550,road
41551,nightmare
41552,futures
41553,horrifying
41554,precisely
41555,they’re
41556,shockingnot
41557,break
41558,underlying
41559,stories
41560,fulfillment
41561,i’ve
41562,come
41563,believe
41564,see
41565,america’s
41566,first
41567,nucleararmed
41568,reality
41569,tv
41570,president
41571,similar
41572,fashion
41573,dystopian
41574,fiction
41575,come
41576,life
41577,trump
41578,mirror
41579,held
41580,united
41581,states
41582,world
41583,don’t
41584,like
41585,seeand
41586,throngs
41587,us
41588,clearly
41589,notthen
41590,clear
41591,need
41592,question
41593,trump
41594,stories
41595,ineluctably
41596,produced
41597,it’s
41598,enough
41599,superficially
41600,challenge
41601,individual
41602,foul
41603,alarmingly
41604,ignorant
41605,though
41606,may
41607,confront
41608,deepseated
41609,trends
41610,rewarded
41611,exalted
41612,became
41613,powerful
41614,person
41615,world
41616,values
41617,sold
41618,us
41619,reality
41620,tv
41621,getrichquick
41622,books
41623,billionaire
41624,saviors
41625,phila
41626,nthro
41627,capit
41628,alists
41629,values
41630,playing
41631,destroyed
41632,safety
41633,nets
41634,exploding
41635,prison
41636,numbers
41637,normalized
41638,rape
41639,culture
41640,democracydestroying
41641,trade
41642,deals
41643,rising
41644,seas
41645,privatized
41646,disaster
41647,response
41648,world
41649,green
41650,zones
41651,red
41652,zones
41653,time
41654,perhaps
41655,it’s
41656,okayhealthy
41657,evenfor
41658,us
41659,little
41660,bit
41661,shocked
41662,trump
41663,here’s
41664,stories
41665,produced
41666,always
41667,contested
41668,always
41669,stories
41670,ones
41671,insisted
41672,money
41673,that’s
41674,valuable
41675,fates
41676,intertwined
41677,one
41678,another
41679,health
41680,rest
41681,natural
41682,world
41683,forces
41684,trump
41685,represents
41686,always
41687,suppress
41688,older
41689,selfevidently
41690,true
41691,stories
41692,could
41693,dominate
41694,much
41695,intuition
41696,evidence
41697,persistence
41698,stories
41699,remind
41700,us
41701,trump
41702,logical
41703,culmination
41704,current
41705,neoliberal
41706,system
41707,current
41708,neoliberal
41709,system
41710,logical
41711,culmination
41712,human
41713,story
41714,part
41715,work
41716,nowa
41717,key
41718,partis
41719,resistance
41720,saying
41721,course
41722,also
41723,need
41724,fiercely
41725,protect
41726,space
41727,dream
41728,plan
41729,better
41730,world
41731,isn’t
41732,indulgence
41733,it’s
41734,essential
41735,part
41736,defeat
41737,trumpism
41738,killing
41739,trump
41740,within
41741,may
41742,sound
41743,bit
41744,strange
41745,trump’s
41746,rise
41747,also
41748,prompted
41749,internal
41750,kind
41751,challenge
41752,made
41753,determined
41754,kill
41755,inner
41756,trump
41757,already
41758,seen
41759,new
41760,regime
41761,washington
41762,led
41763,great
41764,many
41765,people
41766,try
41767,understand
41768,overcome
41769,latent
41770,biases
41771,prejudices
41772,ones
41773,kept
41774,us
41775,divided
41776,past
41777,internal
41778,work
41779,crucial
41780,come
41781,together
41782,resistance
41783,transformation
41784,oftenoverlooked
41785,ways
41786,many
41787,us
41788,confront
41789,inner
41790,trumpsomething
41791,anything
41792,that’s
41793,little
41794,bit
41795,trumpish
41796,habits
41797,clear
41798,i’m
41799,saying
41800,omissions
41801,make
41802,us
41803,responsible
41804,outcome
41805,2016
41806,electionsthis
41807,voted
41808,maybe
41809,it’s
41810,part
41811,whose
41812,attention
41813,span
41814,fracturing
41815,140
41816,characters
41817,prone
41818,confusing
41819,“followers”
41820,friends
41821,maybe
41822,it’s
41823,part
41824,learned
41825,see
41826,brands
41827,marketplace
41828,rather
41829,people
41830,communities
41831,part
41832,sees
41833,people
41834,similar
41835,work
41836,potential
41837,allies
41838,struggle
41839,need
41840,talents
41841,rival
41842,products
41843,competing
41844,scarce
41845,market
41846,share
41847,given
41848,trump’s
41849,presidency
41850,culmination
41851,corporate
41852,branding’s
41853,insidious
41854,colonial
41855,logic
41856,perhaps
41857,it’s
41858,past
41859,time
41860,leave
41861,behind
41862,maybe
41863,it’s
41864,part
41865,can’t
41866,resist
41867,joining
41868,mob
41869,shame
41870,attack
41871,people
41872,disagreesometimes
41873,using
41874,cruel
41875,personal
41876,slurs
41877,intensity
41878,set
41879,nuclear
41880,real
41881,risk
41882,bringing
41883,kinds
41884,attacks
41885,i’m
41886,describing
41887,possible
41888,habit
41889,uncomfortably
41890,close
41891,tweeterin
41892,chief
41893,maybe
41894,it’s
41895,part
41896,waiting
41897,billionaire
41898,ride
41899,rescue
41900,except
41901,one
41902,kind
41903,generous
41904,concerned
41905,climate
41906,change
41907,empowerment
41908,girls
41909,liberal
41910,billionaire
41911,savior
41912,may
41913,appear
41914,far
41915,trump
41916,fantasy
41917,still
41918,equates
41919,great
41920,wealth
41921,superhero
41922,powers
41923,little
41924,close
41925,comfort
41926,ministry
41927,maralago
41928,impulses
41929,stories
41930,seem
41931,hardwired
41932,inside
41933,us
41934,it’s
41935,we’re
41936,terrible
41937,people
41938,it’s
41939,many
41940,us
41941,function
41942,within
41943,systems
41944,constantly
41945,telling
41946,us
41947,enough
41948,resources
41949,everyone
41950,thrive
41951,we’d
41952,better
41953,elbow
41954,way
41955,top
41956,whatever
41957,costs
41958,willingly
41959,anyone
41960,consumes
41961,produces
41962,media
41963,swims
41964,cultural
41965,waters
41966,reality
41967,tv
41968,personal
41969,branding
41970,nonstop
41971,attentionsplintering
41972,messagesthe
41973,waters
41974,produced
41975,donald
41976,trump
41977,different
41978,parts
41979,fetid
41980,swimming
41981,pool
41982,sure
41983,people
41984,zones
41985,lifeguards
41986,way
41987,waterborne
41988,diseases
41989,others
41990,it’s
41991,still
41992,hard
41993,get
41994,genuinely
41995,outside
41996,pool
41997,recognizing
41998,help
41999,clarify
42000,task
42001,hope
42002,changing
42003,world
42004,we’re
42005,going
42006,willing
42007,change
42008,good
42009,news
42010,detrumpperhaps
42011,resolving
42012,spend
42013,hours
42014,week
42015,facetoface
42016,relationships
42017,surrender
42018,ego
42019,greater
42020,good
42021,project
42022,recognize
42023,value
42024,much
42025,life
42026,cannot
42027,bought
42028,soldwe
42029,might
42030,get
42031,happier
42032,keep
42033,us
42034,struggle
42035,finish
42036,line
42037,sight
42038,indeed
42039,require
42040,us
42041,lifetimes
42042,engagement
42043,choice
42044,try
42045,fight
42046,global
42047,rise
42048,rightwing
42049,demagoguery
42050,two
42051,possible
42052,ways
42053,there’s
42054,establishment
42055,option
42056,embraced
42057,centrist
42058,parties
42059,world
42060,promises
42061,little
42062,child
42063,care
42064,better
42065,representation
42066,women
42067,people
42068,color
42069,top
42070,maybe
42071,solar
42072,panels
42073,option
42074,also
42075,comes
42076,old
42077,austerity
42078,logic
42079,blind
42080,faith
42081,markets
42082,equation
42083,endless
42084,consumption
42085,happiness
42086,bandaids
42087,gaping
42088,wounds
42089,many
42090,reasons
42091,limited
42092,vision
42093,utterly
42094,failing
42095,stop
42096,surge
42097,far
42098,right
42099,around
42100,world
42101,main
42102,one
42103,nearly
42104,enough
42105,offer
42106,nothing
42107,address
42108,real
42109,legitimate
42110,grievances
42111,supercharge
42112,search
42113,scapegoats
42114,give
42115,people
42116,endangered
42117,rising
42118,right
42119,enough
42120,hope
42121,better
42122,future
42123,society
42124,extreme
42125,inequality
42126,unmasked
42127,neofascist
42128,tendencies
42129,unraveling
42130,climate
42131,sick
42132,neoliberalism
42133,one
42134,major
42135,drivers
42136,crises
42137,grossly
42138,inadequate
42139,medicine
42140,offers
42141,weak
42142,forces
42143,responsible
42144,lacks
42145,yes
42146,worth
42147,seizing
42148,great
42149,many
42150,us
42151,clearly
42152,ready
42153,another
42154,approach
42155,captivating
42156,“yes”
42157,lays
42158,plan
42159,tangible
42160,improvements
42161,daily
42162,life
42163,unafraid
42164,powerful
42165,words
42166,redistribution
42167,reparation
42168,
42169,intent
42170,challenging
42171,western
42172,culture’s
42173,equation
42174,“good
42175,life”
42176,everescalating
42177,creature
42178,comforts
42179,inside
42180,evermore
42181,isolated
42182,consumer
42183,cocoons
42184,never
42185,mind
42186,planet
42187,take
42188,actually
42189,leads
42190,deepest
42191,fulfillment
42192,perhaps
42193,thank
42194,trump
42195,newfound
42196,ambition
42197,least
42198,part
42199,shamelessness
42200,corporate
42201,coup
42202,done
42203,tremendous
42204,amount
42205,make
42206,systemic
42207,change
42208,seem
42209,necessary
42210,titans
42211,american
42212,industry
42213,eagerly
42214,line
42215,behind
42216,manwith
42217,ugly
42218,hatreds
42219,venality
42220,vanity
42221,vacuousnessand
42222,wall
42223,street
42224,cheer
42225,news
42226,plans
42227,let
42228,planet
42229,burn
42230,elderly
42231,starve
42232,much
42233,media
42234,praise
42235,cruise
42236,missiles
42237,ordered
42238,chocolate
42239,cake
42240,“presidential”
42241,well
42242,great
42243,many
42244,people
42245,coming
42246,conclusion
42247,want
42248,part
42249,system
42250,like
42251,elevation
42252,basest
42253,figures
42254,exalted
42255,positions
42256,culture
42257,maximum
42258,extraction
42259,endless
42260,grabbing
42261,disposing
42262,reached
42263,kind
42264,breaking
42265,point
42266,clearly
42267,culture
42268,must
42269,confronted
42270,policy
42271,policy
42272,root
42273,seen
42274,insurgent
42275,left
42276,candidacies
42277,parties
42278,united
42279,states
42280,france
42281,elsewhere
42282,perfect
42283,politicians
42284,perfect
42285,platforms
42286,everything
42287,figured
42288,figures
42289,led
42290,runs
42291,sound
42292,like
42293,past
42294,future
42295,campaigns
42296,built
42297,often
42298,mirror
42299,diverse
42300,countries
42301,seek
42302,govern
42303,least
42304,enough
42305,yet
42306,fact
42307,longshot
42308,candidates
42309,often
42310,brandnew
42311,political
42312,formations
42313,coming
42314,within
42315,arm’s
42316,reach
42317,powerrepeatedly
42318,stunning
42319,pollsters
42320,establishment
42321,analystsis
42322,proof
42323,important
42324,fact
42325,one
42326,denied
42327,suppressed
42328,many
42329,decades
42330,neoliberalism’s
42331,stranglehold
42332,public
42333,discourse
42334,progressive
42335,transformational
42336,change
42337,popular
42338,many
42339,us
42340,would
42341,dared
42342,imagine
42343,recently
42344,one
42345,two
42346,years
42347,ago
42348,needs
42349,understood
42350,bones
42351,spell
42352,neoliberalism
42353,broken
42354,crushed
42355,weight
42356,lived
42357,experience
42358,mountain
42359,evidence
42360,decades
42361,unsayable
42362,said
42363,loud
42364,candidates
42365,win
42366,millions
42367,votes
42368,free
42369,college
42370,tuition
42371,double
42372,minimum
42373,wage
42374,
42375,100
42376,percent
42377,renewable
42378,energy
42379,quickly
42380,technology
42381,allows
42382,demilitarize
42383,police
42384,prisons
42385,place
42386,young
42387,people
42388,refugees
42389,welcome
42390,war
42391,makes
42392,us
42393,less
42394,safe
42395,
42396,crowds
42397,roaring
42398,agreement
42399,much
42400,encouragement
42401,knows
42402,what’s
42403,next
42404,reparations
42405,slavery
42406,colonialism
42407,marshall
42408,plan
42409,fight
42410,violence
42411,women
42412,prison
42413,abolition
42414,democratic
42415,worker
42416,coops
42417,centerpiece
42418,green
42419,jobs
42420,program
42421,abandonment
42422,“growth”
42423,measure
42424,progress
42425,intellectual
42426,fencing
42427,constrained
42428,progressive
42429,imagination
42430,long
42431,lying
42432,twisted
42433,ground
42434,leftwing
42435,almostwins
42436,past
42437,two
42438,years
42439,defeats
42440,first
42441,tremors
42442,profound
42443,ideological
42444,realignment
42445,progressive
42446,majority
42447,could
42448,well
42449,emergejust
42450,geopolitically
42451,significant
42452,rise
42453,authoritarianism
42454,neofascism
42455,right
42456,side
42457,spectrum
42458,indeed
42459,weaknesses
42460,missteps
42461,left
42462,candidates
42463,cause
42464,despair
42465,genuine
42466,hope
42467,means
42468,much
42469,larger
42470,political
42471,tent
42472,possibleit’s
42473,matter
42474,collectively
42475,carefully
42476,planting
42477,right
42478,poles
42479,day
42480,one
42481,many
42482,movement
42483,leaders
42484,arguing
42485,good
42486,start
42487,would
42488,accepting
42489,premise
42490,widening
42491,economic
42492,inequality
42493,climate
42494,disaster
42495,inseparable
42496,systems
42497,always
42498,ranked
42499,human
42500,life
42501,based
42502,race
42503,gender
42504,capacity
42505,pit
42506,populations
42507,based
42508,skin
42509,color
42510,religious
42511,faith
42512,sexuality
42513,single
42514,potent
42515,tool
42516,protecting
42517,sustaining
42518,lethal
42519,order
42520,political
42521,formation
42522,guts
42523,say
42524,also
42525,bold
42526,plan
42527,humanizing
42528,democratizing
42529,new
42530,technologies
42531,global
42532,trade
42533,would
42534,quickly
42535,seize
42536,back
42537,populist
42538,ground
42539,right
42540,feeling
42541,less
42542,like
42543,blast
42544,past
42545,like
42546,path
42547,exciting
42548,neverbeforeattempted
42549,future
42550,deeply
42551,diverse
42552,insistently
42553,forwardlooking
42554,campaign
42555,like
42556,could
42557,well
42558,prove
42559,unbeatable
42560,sounds
42561,overly
42562,optimistic
42563,remember
42564,united
42565,states
42566,number
42567,people
42568,showing
42569,join
42570,political
42571,movements
42572,swelling
42573,levels
42574,beyond
42575,anything
42576,organizers
42577,say
42578,seen
42579,marchesfor
42580,women’s
42581,rights
42582,deportations
42583,defense
42584,black
42585,livesare
42586,seeing
42587,record
42588,numbers
42589,progressive
42590,political
42591,meetings
42592,lectures
42593,town
42594,halls
42595,assemblies
42596,experiencing
42597,beyondcapacity
42598,participation
42599,something
42600,powerful
42601,work
42602,anyone
42603,claims
42604,know
42605,far
42606,go
42607,trusted
42608,much
42609,pollsters
42610,told
42611,us
42612,trump
42613,could
42614,never
42615,win
42616,brexit
42617,would
42618,certainly
42619,fail
42620,building
42621,broad
42622,tent
42623,time
42624,siloed
42625,politics
42626,hard
42627,work
42628,requiring
42629,willingness
42630,honestly
42631,confront
42632,painful
42633,histories
42634,progress
42635,possible
42636,yet
42637,moment
42638,combines
42639,fearsome
42640,stakes
42641,fertile
42642,potential
42643,choice
42644,try
42645,leap
42646,every
42647,new
42648,opportunity
42649,opens
42650,instance
42651,republicans’
42652,first
42653,shot
42654,dismantling
42655,obama’s
42656,health
42657,care
42658,program
42659,failed
42660,movement
42661,calling
42662,universal
42663,public
42664,health
42665,care
42666,surged
42667,across
42668,country
42669,idea
42670,medicareforall
42671,making
42672,sense
42673,people
42674,decades
42675,push
42676,model
42677,adopted
42678,large
42679,states
42680,california
42681,matter
42682,happens
42683,washington
42684,trump’s
42685,plans
42686,meet
42687,surreal
42688,levels
42689,ineptitude
42690,executing
42691,opportunities
42692,emerge
42693,expect
42694,similar
42695,shifting
42696,tectonic
42697,plates
42698,north
42699,american
42700,free
42701,trade
42702,agreement
42703,opened
42704,renegotiation
42705,trump’s
42706,actions
42707,bitter
42708,disappointment
42709,workingclass
42710,supporters
42711,fact
42712,reopening
42713,agreement
42714,told
42715,sealed
42716,indefinitely
42717,also
42718,chance
42719,unions
42720,environmentalists
42721,step
42722,forward
42723,blueprint
42724,genuinely
42725,fair
42726,trade
42727,build
42728,support
42729,behind
42730,one
42731,openingsand
42732,manyis
42733,opportunity
42734,get
42735,concrete
42736,real
42737,alternative
42738,rightwing
42739,populism
42740,look
42741,like
42742,plank
42743,true
42744,people’s
42745,platform
42746,one
42747,last
42748,reminder
42749,trump’s
42750,disaster
42751,capitalists
42752,control
42753,powerful
42754,part
42755,us
42756,governmentbut
42757,control
42758,everything
42759,control
42760,cities
42761,states
42762,even
42763,control
42764,congress
42765,lot
42766,time
42767,certainly
42768,control
42769,universities
42770,faith
42771,institutions
42772,unions
42773,control
42774,courts
42775,yet
42776,control
42777,sovereign
42778,nations
42779,control
42780,individuals
42781,groups
42782,around
42783,world
42784,precisely
42785,happening
42786,washington
42787,exquisitely
42788,dangerous
42789,us
42790,collective
42791,power
42792,non
42793,trumpified
42794,spaces
42795,matters
42796,ever
42797,2016
42798,democratic
42799,national
42800,convention
42801,michelle
42802,obama
42803,memorably
42804,told
42805,crowd
42806,“when
42807,go
42808,low
42809,go
42810,high”
42811,talking
42812,less
42813,deeds
42814,tone
42815,family’s
42816,refusal
42817,join
42818,trump
42819,gang
42820,gutter
42821,it’s
42822,time
42823,transfer
42824,ethos
42825,tone
42826,deeds
42827,go
42828,low
42829,everyone
42830,needs
42831,aim
42832,high
42833,many
42834,domains
42835,trump
42836,control
42837,need
42838,aim
42839,higher
42840,ambitions
42841,accomplish
42842,actions
42843,need
42844,prevent
42845,catastrophic
42846,climate
42847,change
42848,need
42849,create
42850,liberated
42851,cities
42852,migrants
42853,refugees
42854,need
42855,prevent
42856,military
42857,escalation
42858,need
42859,protect
42860,rights
42861,women
42862,members
42863,lgbtq
42864,communities
42865,go
42866,lower
42867,lower
42868,need
42869,shoot
42870,higher
42871,higher
42872,reverse
42873,shock
42874,decades
42875,elites
42876,using
42877,power
42878,shock
42879,impose
42880,nightmares
42881,donald
42882,trump
42883,thinks
42884,he’ll
42885,able
42886,forgotten
42887,tomorrow
42888,said
42889,yesterday
42890,say
42891,never
42892,said
42893,overwhelmed
42894,events
42895,ultimately
42896,scatter
42897,surrender
42898,let
42899,grab
42900,whatever
42901,wants
42902,crises
42903,seen
42904,always
42905,cause
42906,societies
42907,regress
42908,give
42909,also
42910,second
42911,optionthat
42912,faced
42913,grave
42914,common
42915,threat
42916,choose
42917,come
42918,together
42919,make
42920,evolutionary
42921,leap
42922,choose
42923,reverend
42924,william
42925,barber
42926,puts
42927,“to
42928,moral
42929,defibrillators
42930,time
42931,shock
42932,heart
42933,nation
42934,build
42935,movement
42936,resistance
42937,hope
42938,justice
42939,love”
42940,words
42941,surprise
42942,hell
42943,united
42944,focused
42945,determined
42946,refusing
42947,fall
42948,tired
42949,old
42950,shock
42951,tactics
42952,refusing
42953,afraid
42954,matter
42955,much
42956,tested
42957,corporate
42958,coup
42959,described
42960,pages
42961,dimensions
42962,crisis
42963,global
42964,reverberations
42965,could
42966,echo
42967,geologic
42968,time
42969,respond
42970,crisis
42971,us
42972,let’s
42973,choose
42974,second
42975,option
42976,let’s
42977,leap
42978,postscript
42979,leap
42980,manifesto
42981,call
42982,canada
42983,based
42984,caring
42985,earth
42986,one
42987,another
42988,start
42989,premise
42990,canada
42991,facing
42992,deepest
42993,crisis
42994,recent
42995,memory
42996,truth
42997,reconciliation
42998,commission
42999,acknowledged
43000,shocking
43001,details
43002,violence
43003,canada’s
43004,near
43005,past
43006,deepening
43007,poverty
43008,inequality
43009,scar
43010,country’s
43011,present
43012,canada’s
43013,record
43014,climate
43015,change
43016,crime
43017,humanity’s
43018,future
43019,facts
43020,jarring
43021,depart
43022,dramatically
43023,stated
43024,values
43025,respect
43026,indigenous
43027,rights
43028,internationalism
43029,human
43030,rights
43031,diversity
43032,environmental
43033,stewardship
43034,canada
43035,place
43036,todaybut
43037,could
43038,could
43039,live
43040,country
43041,powered
43042,entirely
43043,renewable
43044,energy
43045,woven
43046,together
43047,accessible
43048,public
43049,transit
43050,jobs
43051,opportunities
43052,transition
43053,designed
43054,systematically
43055,eliminate
43056,racial
43057,gender
43058,inequality
43059,caring
43060,one
43061,another
43062,caring
43063,planet
43064,could
43065,economy’s
43066,fastestgrowing
43067,sectors
43068,many
43069,people
43070,could
43071,higherwage
43072,jobs
43073,fewer
43074,work
43075,hours
43076,leaving
43077,us
43078,ample
43079,time
43080,enjoy
43081,loved
43082,ones
43083,flourish
43084,communities
43085,know
43086,time
43087,great
43088,transition
43089,short
43090,climate
43091,scientists
43092,told
43093,us
43094,decade
43095,take
43096,decisive
43097,action
43098,prevent
43099,catastrophic
43100,global
43101,warming
43102,means
43103,small
43104,steps
43105,longer
43106,get
43107,us
43108,need
43109,go
43110,leap
43111,must
43112,begin
43113,respecting
43114,inherent
43115,rights
43116,title
43117,original
43118,caretakers
43119,land
43120,indigenous
43121,communities
43122,forefront
43123,protecting
43124,rivers
43125,coasts
43126,forests
43127,lands
43128,outofcontrol
43129,industrial
43130,activity
43131,bolster
43132,role
43133,reset
43134,relationship
43135,fully
43136,implementing
43137,united
43138,nations
43139,declaration
43140,rights
43141,indigenous
43142,peoples
43143,
43144,moved
43145,treaties
43146,form
43147,legal
43148,basis
43149,country
43150,bind
43151,us
43152,share
43153,land
43154,“for
43155,long
43156,sun
43157,shines
43158,grass
43159,grows
43160,rivers
43161,flow”
43162,want
43163,energy
43164,sources
43165,last
43166,time
43167,immemorial
43168,never
43169,run
43170,poison
43171,land
43172,technological
43173,breakthroughs
43174,brought
43175,dream
43176,within
43177,reach
43178,latest
43179,research
43180,shows
43181,feasible
43182,canada
43183,get
43184,100
43185,percent
43186,electricity
43187,renewable
43188,resources
43189,within
43190,two
43191,decades
43192,2050
43193,could
43194,100
43195,percent
43196,clean
43197,economy
43198,demand
43199,shift
43200,begin
43201,longer
43202,excuse
43203,building
43204,new
43205,infrastructure
43206,projects
43207,lock
43208,us
43209,increased
43210,extraction
43211,decades
43212,future
43213,
43214,new
43215,iron
43216,law
43217,energy
43218,development
43219,must
43220,wouldn’t
43221,want
43222,backyard
43223,doesn’t
43224,belong
43225,anyone’s
43226,backyard
43227,
43228,applies
43229,equally
43230,oil
43231,gas
43232,pipelines
43233,fracking
43234,new
43235,brunswick
43236,quebec
43237,british
43238,columbia
43239,increased
43240,tanker
43241,traffic
43242,coasts
43243,canadianowned
43244,mining
43245,projects
43246,world
43247,time
43248,energy
43249,democracy
43250,come
43251,believe
43252,changes
43253,energy
43254,sources
43255,wherever
43256,possible
43257,communities
43258,collectively
43259,control
43260,new
43261,energy
43262,systems
43263,alternative
43264,profitgouging
43265,private
43266,companies
43267,remote
43268,bureaucracy
43269,centralized
43270,state
43271,ones
43272,create
43273,innovative
43274,ownership
43275,structures
43276,democratically
43277,run
43278,paying
43279,living
43280,wages
43281,keeping
43282,much
43283,needed
43284,revenue
43285,communities
43286,indigenous
43287,peoples
43288,first
43289,receive
43290,public
43291,support
43292,clean
43293,energy
43294,projects
43295,communities
43296,currently
43297,dealing
43298,heavy
43299,health
43300,impacts
43301,polluting
43302,industrial
43303,activity
43304,
43305,power
43306,generated
43307,way
43308,merely
43309,light
43310,homes
43311,redistribute
43312,wealth
43313,deepen
43314,democracy
43315,strengthen
43316,economy
43317,start
43318,heal
43319,wounds
43320,date
43321,back
43322,country’s
43323,founding
43324,leap
43325,nonpolluting
43326,economy
43327,creates
43328,countless
43329,openings
43330,similar
43331,multiple
43332,“wins”
43333,want
43334,universal
43335,program
43336,build
43337,energyefficient
43338,homes
43339,retrofit
43340,existing
43341,housing
43342,ensuring
43343,lowestincome
43344,communities
43345,neighbourhoods
43346,benefit
43347,first
43348,receive
43349,job
43350,training
43351,opportunities
43352,reduce
43353,poverty
43354,long
43355,term
43356,want
43357,training
43358,resources
43359,workers
43360,carbonintensive
43361,jobs
43362,ensuring
43363,fully
43364,able
43365,take
43366,part
43367,clean
43368,energy
43369,economy
43370,
43371,transition
43372,involve
43373,democratic
43374,participation
43375,workers
43376,highspeed
43377,rail
43378,powered
43379,renewables
43380,affordable
43381,public
43382,transit
43383,unite
43384,every
43385,community
43386,country
43387,place
43388,cars
43389,pipelines
43390,exploding
43391,trains
43392,endanger
43393,divide
43394,us
43395,since
43396,know
43397,leap
43398,beginning
43399,late
43400,need
43401,invest
43402,decaying
43403,public
43404,infrastructure
43405,withstand
43406,increasingly
43407,frequent
43408,extreme
43409,weather
43410,events
43411,moving
43412,far
43413,localized
43414,ecologically
43415,based
43416,agricultural
43417,system
43418,would
43419,reduce
43420,reliance
43421,fossil
43422,fuels
43423,capture
43424,carbon
43425,soil
43426,absorb
43427,sudden
43428,shocks
43429,global
43430,supplyas
43431,well
43432,produce
43433,healthier
43434,affordable
43435,food
43436,everyone
43437,call
43438,end
43439,trade
43440,deals
43441,interfere
43442,attempts
43443,rebuild
43444,local
43445,economies
43446,regulate
43447,corporations
43448,
43449,stop
43450,damaging
43451,extractive
43452,projects
